comp,match_id,date,player,team,npxg,npg,peng,goals
Euro2020,3788767,2021-06-21,Serhii Sydorchuk,Ukraine,0.053,0,0,0
Euro2020,3788767,2021-06-21,Mykola Shaparenko,Ukraine,0.058,0,0,0
Euro2020,3788767,2021-06-21,Oleksandr Zinchenko,Ukraine,0.0,0,0,0
Euro2020,3788767,2021-06-21,Andriy Yarmolenko,Ukraine,0.0,0,0,0
Euro2020,3788767,2021-06-21,Ruslan Malinovskiy,Ukraine,0.0,0,0,0
Euro2020,3788767,2021-06-21,Roman Yaremchuk,Ukraine,0.2059,0,0,0
Euro2020,3788767,2021-06-21,Daniel Bachmann,Austria,0.0,0,0,0
Euro2020,3788767,2021-06-21,Stefan Lainer,Austria,0.0712,0,0,0
Euro2020,3788767,2021-06-21,Aleksandar Dragović,Austria,0.0772,0,0,0
Euro2020,3788767,2021-06-21,Martin Hinteregger,Austria,0.0429,0,0,0
Euro2020,3788767,2021-06-21,David Olatukunbo Alaba,Austria,0.0,0,0,0
Euro2020,3788767,2021-06-21,Xaver Schlager,Austria,0.0626,0,0,0
Euro2020,3788767,2021-06-21,Florian Grillitsch,Austria,0.0186,0,0,0
Euro2020,3788767,2021-06-21,Konrad Laimer,Austria,0.1289,0,0,0
Euro2020,3788767,2021-06-21,Marcel Sabitzer,Austria,0.2073,0,0,0
Euro2020,3788767,2021-06-21,Christoph Baumgartner,Austria,0.1941,1,0,1
Euro2020,3788767,2021-06-21,Marko Arnautović,Austria,0.6553,0,0,0
Euro2020,3788767,2021-06-21,Alessandro Schöpf,Austria,0.0354,0,0,0
Euro2020,3788767,2021-06-21,Viktor Tsygankov,Ukraine,0.0,0,0,0
Euro2020,3788767,2021-06-21,Marlos Romero Bonfim,Ukraine,0.0,0,0,0
Euro2020,3788767,2021-06-21,Stefan Ilsanker,Austria,0.0,0,0,0
Euro2020,3788767,2021-06-21,Artem Besedin,Ukraine,0.0,0,0,0
Euro2020,3788767,2021-06-21,Sasa Kalajdzic,Austria,0.0,0,0,0
Euro2020,3788753,2021-06-16,Lukáš Hrádecký,Finland,0.0,0,0,0
Euro2020,3788753,2021-06-16,Joona Toivio,Finland,0.0322,0,0,0
Euro2020,3788753,2021-06-16,Paulus Arajuuri,Finland,0.1348,0,0,0
Euro2020,3788753,2021-06-16,Daniel O''Shaughnessy,Finland,0.0,0,0,0
Euro2020,3788753,2021-06-16,Jukka Raitala,Finland,0.0,0,0,0
Euro2020,3788753,2021-06-16,Jere Juhani Uronen,Finland,0.0,0,0,0
Euro2020,3788753,2021-06-16,Rasmus Schüller,Finland,0.0,0,0,0
Euro2020,3788753,2021-06-16,Robin Lod,Finland,0.0573,0,0,0
Euro2020,3788753,2021-06-16,Glen Kamara,Finland,0.0,0,0,0
Euro2020,3788753,2021-06-16,Teemu Pukki,Finland,0.2282,0,0,0
