fighter,division,division_code,td_def,td_acc,td_per15,str_def,str_acc,kd_per15,sub_att_per15,pct_distance,SLpM,SApM,dmg_per_round,finish_rate,decision_rate,gets_finished_rate,times_kod,ko_tko_wins,times_submitted,td_att_per_round,age,reach_in,height_in,stance,style,layoff_days,streak,country,hometown,rank,ctrl_sec_per_round,wins,losses,last_fight_date
Danny Roberts,Welterweight,ww,0.575,0.095,0.49947222222222215,0.51,0.396,0.3787129629629629,0.28092361111111114,0.2857142857142857,3.3073842592592597,3.7095138888888894,13.97,0.2857142857142857,0.2857142857142857,0.42857142857142855,5,3,1,0.8088009259259259,36.0,74.0,73.0,Southpaw,balanced,1064,-3.0,,,,42.0675925925926,7.0,7.0,
Darian Weeks,Welterweight,ww,1.0,0.3,1.6694999999999998,0.52,0.513,0.2658333333333333,0.250375,1.0,4.068988095238096,4.0530357142857145,22.44,0.0,1.0,0.0,0,0,0,1.5840595238095239,28.8,72.0,71.0,Orthodox,wrestler,1379,-3.0,,,,51.57380952380952,0.0,3.0,
Davi Ramos,Welterweight,ww,0.833,0.4,1.7559545454545455,0.563,0.377,0.16916666666666666,0.5309659090909091,0.5714285714285714,3.044810606060606,3.524659090909091,11.94,0.42857142857142855,0.5714285714285714,0.0,0,0,0,1.338128787878788,33.7,70.0,66.0,Orthodox,wrestler,2163,-2.0,,,,46.628787878787875,4.0,3.0,
Demian Maia,Welterweight,ww,0.615,0.248,2.3745,0.636,0.436,0.08329279279279278,0.9294493243243244,0.5757575757575758,2.01115990990991,2.243277027027027,8.3,0.36363636363636365,0.5757575757575758,0.06060606060606061,2,1,0,2.8656599099099096,43.6,72.0,73.0,Southpaw,grappler,1834,-2.0,,,,98.82477477477477,22.0,11.0,
Dhiego Lima,Welterweight,ww,0.735,0.348,1.3031,0.582,0.39,0.3550555555555555,0.5788416666666667,0.45454545454545453,3.2888611111111112,3.8247500000000003,12.91,0.09090909090909091,0.45454545454545453,0.45454545454545453,4,1,1,1.028161111111111,32.4,75.0,74.0,Orthodox,balanced,1827,-2.0,,,,40.34111111111111,4.0,7.0,
Dominic Waters,Welterweight,ww,0.286,0.529,2.5557857142857143,0.396,0.232,0.2658333333333333,0.250375,0.6666666666666666,2.350416666666667,3.1830357142857144,2.29,0.0,0.6666666666666666,0.3333333333333333,1,0,0,1.6727738095238094,27.1,79.0,73.0,Orthodox,wrestler,3695,-3.0,,,,78.61666666666666,0.0,3.0,
Donald Cerrone,Welterweight,ww,0.886,0.289,1.048297619047619,0.516,0.474,0.8052103174603173,0.45972916666666663,0.3157894736842105,4.79078373015873,4.9731250000000005,21.58,0.42105263157894735,0.3157894736842105,0.23684210526315788,8,10,1,1.0326765873015873,39.3,73.0,73.0,Orthodox,striker,1449,-6.0,,,,30.671825396825398,23.0,14.0,
Drew Dober,Welterweight,ww,0.582,0.17,0.712983870967742,0.531,0.41,0.6488010752688173,0.11576209677419357,0.25925925925925924,4.3862231182795695,4.245201612903226,18.07,0.4444444444444444,0.25925925925925924,0.25925925925925924,3,11,4,0.982271505376344,37.4,70.0,68.0,Southpaw,striker,105,2.0,,,,34.36827956989247,15.0,11.0,
Dustin Poirier,Welterweight,ww,0.63,0.359,1.2299583333333333,0.523,0.5,0.625912037037037,1.0060173611111112,0.28125,5.163692129629629,4.559201388888889,22.98,0.46875,0.28125,0.21875,3,11,4,0.9788449074074074,36.5,72.0,69.0,Southpaw,grappler,336,-2.0,,,,51.728240740740745,22.0,9.0,
Dwight Grant,Welterweight,ww,0.655,1.0,0.9105416666666667,0.61,0.347,0.48240277777777774,0.14605208333333333,0.625,3.337743055555556,2.9509375,15.11,0.125,0.625,0.25,2,1,0,0.5092013888888889,37.8,76.0,73.0,Switch,balanced,1435,-3.0,,,,21.451388888888886,3.0,5.0,
Emil Meek,Welterweight,ww,0.475,0.333,0.8358125,0.387,0.394,0.23260416666666664,0.719078125,1.0,3.1366145833333334,3.10140625,12.58,0.0,1.0,0.0,0,0,0,0.6778020833333334,31.5,74.0,71.0,Switch,grappler,2310,-3.0,,,,46.87708333333333,1.0,3.0,
Gabe Green,Welterweight,ww,0.5,0.5,0.99705,0.472,0.451,0.4716833333333333,0.4608625,0.5,4.861291666666666,5.183125,25.21,0.3333333333333333,0.5,0.16666666666666666,1,1,0,0.6996416666666667,32.0,73.0,70.0,Switch,striker,399,1.0,,,,42.16166666666667,3.0,3.0,
Geoff Neal,Welterweight,ww,0.897,0.455,0.7405833333333334,0.57,0.507,0.7823796296296296,0.18214583333333334,0.35714285714285715,4.722939814814815,5.140624999999999,21.47,0.42857142857142855,0.35714285714285715,0.21428571428571427,2,5,1,0.5132453703703703,35.5,75.0,71.0,Southpaw,striker,119,-2.0,,,,40.20092592592592,8.0,6.0,
Gilbert Urbina,Welterweight,ww,0.0,0.444,2.1393125,0.446,0.568,0.9471041666666666,0.576078125,0.0,4.661614583333334,4.14640625,19.5,0.25,0.0,0.75,2,1,1,1.3028020833333334,29.3,75.0,75.0,Orthodox,grappler,315,-2.0,,,,54.577083333333334,1.0,3.0,
Gleison Tibau,Welterweight,ww,0.921,0.535,3.745953125,0.635,0.318,0.14302604166666666,0.7766445312499999,0.6071428571428571,2.1754036458333332,2.6553515625,8.97,0.17857142857142858,0.6071428571428571,0.17857142857142858,3,1,2,2.188325520833333,34.7,71.0,70.0,Southpaw,grappler,2941,-4.0,,,,87.58177083333334,16.0,12.0,
Gunnar Nelson,Welterweight,ww,0.684,0.524,1.8803250000000002,0.488,0.612,0.16584166666666667,0.8860312499999999,0.4375,2.1666458333333334,3.1825625000000004,8.11,0.5,0.4375,0.0625,1,0,0,1.1547208333333334,36.6,72.0,71.0,Switch,grappler,455,-1.0,,,,87.99083333333334,10.0,6.0,
Hayder Hassan,Welterweight,ww,0.25,0.0,0.94775,0.481,0.462,0.31013888888888885,0.29210416666666666,0.0,3.2054861111111115,3.5018750000000005,6.0,0.0,0.0,1.0,0,0,2,0.8480694444444445,33.2,,70.0,,balanced,3836,-2.0,,,,33.56944444444444,0.0,2.0,
Impa Kasanganay,Welterweight,ww,0.667,0.286,1.2088125,0.593,0.404,0.23260416666666664,0.468078125,0.25,4.066614583333333,4.11140625,16.5,0.25,0.25,0.5,2,0,0,0.9903020833333334,27.7,75.0,71.0,Orthodox,striker,1736,-1.0,,,,36.97708333333333,2.0,2.0,
Ismail Naurdiev,Welterweight,ww,0.732,0.409,1.4562272727272727,0.649,0.528,0.27353030303030307,0.26369318181818185,0.8571428571428571,3.693901515151515,2.449204545454546,17.63,0.14285714285714285,0.8571428571428571,0.0,0,1,0,1.1389469696969696,29.3,74.0,70.0,Orthodox,striker,210,1.0,,,,53.50151515151515,4.0,3.0,
Jake Matthews,Welterweight,ww,0.641,0.417,1.4365178571428572,0.605,0.439,0.31331547619047617,0.7037366071428571,0.4583333333333333,3.399032738095238,2.7704017857142857,15.26,0.3333333333333333,0.4583333333333333,0.20833333333333334,1,2,4,1.060514880952381,31.8,73.0,71.0,Orthodox,balanced,21,1.0,,,,64.36488095238096,16.0,8.0,
Jalin Turner,Welterweight,ww,0.75,0.5,0.8098055555555556,0.408,0.483,1.2140462962962961,0.9614791666666667,0.21428571428571427,5.041828703703704,4.199513888888888,21.29,0.5714285714285714,0.21428571428571427,0.21428571428571427,2,5,1,0.5046898148148148,30.6,77.0,75.0,Southpaw,grappler,196,1.0,,,,37.4787037037037,8.0,6.0,
Joel Alvarez,Welterweight,ww,0.464,0.333,0.5089,0.539,0.545,0.25385555555555556,0.8949083333333333,0.18181818181818182,4.322861111111111,3.201416666666667,18.29,0.6363636363636364,0.18181818181818182,0.18181818181818182,1,4,1,0.39969444444444446,33.2,77.0,75.0,Orthodox,grappler,42,-1.0,,,,32.64111111111111,8.0,3.0,
Jordan Mein,Welterweight,ww,0.727,0.609,2.0082692307692307,0.653,0.474,0.479602564102564,0.359125,0.5555555555555556,3.2594551282051283,2.8124038461538463,13.38,0.2222222222222222,0.5555555555555556,0.2222222222222222,2,2,0,1.0982628205128206,28.8,73.0,72.0,Orthodox,wrestler,2884,2.0,,,,63.26282051282051,5.0,4.0,
Jordan Wright,Welterweight,ww,1.0,0.455,1.8749545454545453,0.32,0.575,0.7119848484848484,0.4310568181818182,0.14285714285714285,3.992992424242424,5.064659090909092,13.18,0.2857142857142857,0.14285714285714285,0.5714285714285714,3,2,1,1.0384015151515151,31.4,77.0,74.0,Orthodox,wrestler,1218,-4.0,,,,44.71969696969697,2.0,5.0,
Jorge Masvidal,Welterweight,ww,0.697,0.531,0.9531730769230768,0.575,0.495,0.4608012820512821,0.37033173076923076,0.6363636363636364,3.9451121794871797,3.1627403846153843,18.87,0.3181818181818182,0.6363636363636364,0.045454545454545456,1,6,0,0.6067083333333334,38.4,74.0,71.0,Orthodox,striker,1169,-4.0,,,,43.200641025641026,12.0,10.0,
Kajan Johnson,Welterweight,ww,0.625,0.375,1.4982272727272727,0.644,0.429,0.387439393939394,0.2681477272727273,0.5714285714285714,2.9366287878787882,2.347386363636364,11.37,0.14285714285714285,0.5714285714285714,0.2857142857142857,1,1,1,1.2057651515151515,34.4,75.0,71.0,Orthodox,balanced,2835,-2.0,,,,45.3560606060606,4.0,3.0,
Kevin Lee,Welterweight,ww,0.75,0.434,2.873369565217391,0.503,0.423,0.13790579710144926,0.7040271739130435,0.3684210526315789,3.8579528985507245,3.612663043478261,17.56,0.3684210526315789,0.3684210526315789,0.2631578947368421,1,3,4,2.0162789855072467,30.8,77.0,69.0,Orthodox,grappler,1085,-3.0,,,,101.19637681159419,11.0,8.0,
Khaos Williams,Welterweight,ww,0.517,0.0,0.3791,0.411,0.392,0.771588888888889,0.11684166666666668,0.45454545454545453,4.645527777777777,4.895416666666666,21.12,0.45454545454545453,0.45454545454545453,0.09090909090909091,0,5,1,0.3556944444444445,32.1,77.0,72.0,Orthodox,striker,35,1.0,,,,36.01444444444444,7.0,4.0,
King Green,Welterweight,ww,0.703,0.458,1.2940147058823528,0.622,0.535,0.3053186274509804,0.3021360294117647,0.5333333333333333,6.2297916666666655,3.626213235294118,30.6,0.23333333333333334,0.5333333333333333,0.2,5,4,1,0.895953431372549,39.7,71.0,70.0,Orthodox,striker,42,3.0,,,,41.83578431372549,16.0,12.0,
Leo Kuntz,Welterweight,ww,0.333,0.25,1.6104166666666666,0.459,0.328,0.31013888888888885,0.5131041666666667,0.5,3.062152777777778,3.7152083333333334,7.6,0.0,0.5,0.5,0,0,1,1.5370694444444446,32.2,,70.0,Orthodox,grappler,3857,-2.0,,,,59.23611111111111,0.0,2.0,
Lyman Good,Welterweight,ww,0.75,1.0,0.73305,0.63,0.488,0.6786833333333333,0.17526250000000002,0.3333333333333333,4.705291666666667,3.8751249999999997,22.54,0.5,0.3333333333333333,0.16666666666666666,0,3,1,0.48844166666666666,35.1,74.0,72.0,Orthodox,striker,2191,-1.0,,,,24.041666666666664,3.0,3.0,
Matthew Semelsberger,Welterweight,ww,0.457,0.571,1.1190333333333333,0.541,0.43,1.0487888888888888,0.3940416666666667,0.6363636363636364,3.765527777777778,4.08875,16.63,0.18181818181818182,0.6363636363636364,0.18181818181818182,2,2,0,0.6754277777777777,32.0,75.0,73.0,Switch,striker,588,-4.0,,,,46.867777777777775,5.0,6.0,
Max Griffin,Welterweight,ww,0.695,0.414,1.4392826086956523,0.58,0.473,0.4782536231884058,0.2744619565217391,0.7368421052631579,3.7092572463768114,3.687010869565217,17.4,0.15789473684210525,0.7368421052631579,0.10526315789473684,1,3,1,1.096018115942029,40.4,76.0,71.0,Orthodox,striker,56,-3.0,,,,44.5268115942029,8.0,11.0,
Michael Chiesa,Welterweight,ww,0.659,0.477,2.849403846153846,0.58,0.407,0.13418589743589743,0.9440240384615386,0.3181818181818182,2.286650641025641,2.028894230769231,8.52,0.4090909090909091,0.3181818181818182,0.2727272727272727,1,0,5,1.721092948717949,38.3,75.0,73.0,Southpaw,grappler,84,4.0,,,,93.46217948717948,15.0,7.0,
Mickey Gall,Welterweight,ww,0.375,0.32,1.2123823529411764,0.496,0.496,0.32893137254901955,1.3098014705882353,0.38461538461538464,3.5595833333333333,4.473602941176471,14.64,0.38461538461538464,0.38461538461538464,0.23076923076923078,3,0,0,1.0248480392156862,32.8,74.0,74.0,Switch,grappler,581,-4.0,,,,44.73039215686274,6.0,7.0,
Mike Perry,Welterweight,ww,0.786,0.409,0.9379736842105263,0.529,0.474,0.6655701754385965,0.2343486842105263,0.6,4.200679824561404,4.846907894736842,20.06,0.26666666666666666,0.6,0.13333333333333333,1,4,1,0.7151271929824561,29.6,71.0,70.0,Orthodox,striker,1897,-2.0,,,,45.17982456140351,7.0,8.0,
Mounir Lazzez,Welterweight,ww,0.714,0.571,1.6088125,0.535,0.553,0.23260416666666664,0.219078125,0.5,5.621614583333334,4.54640625,31.25,0.0,0.5,0.5,1,0,1,0.9903020833333334,35.2,76.0,73.0,Orthodox,balanced,1246,-1.0,,,,49.92708333333333,2.0,2.0,
Muslim Salikhov,Welterweight,ww,0.724,0.321,1.1458055555555555,0.624,0.497,0.5646018518518519,0.09736805555555555,0.35714285714285715,3.455162037037037,3.118402777777778,14.72,0.35714285714285715,0.35714285714285715,0.2857142857142857,3,5,1,0.997023148148148,41.4,70.0,71.0,Orthodox,balanced,224,-1.0,,,,24.412037037037035,9.0,5.0,
Myktybek Orolbai,Welterweight,ww,0.4,0.59,5.368650000000001,0.51,0.5,0.4782833333333333,0.4674625,0.5,3.169291666666667,3.0891250000000006,13.15,0.5,0.5,0.0,0,1,0,3.2574416666666663,28.1,74.0,70.0,Orthodox,wrestler,98,3.0,,,,111.46166666666666,5.0,1.0,
Nate Diaz,Welterweight,ww,0.439,0.265,0.8802096774193549,0.529,0.446,0.21505913978494623,1.063375,0.48148148148148145,4.473319892473118,3.957782258064516,21.44,0.4444444444444444,0.48148148148148145,0.07407407407407407,2,2,0,0.9648521505376344,37.4,76.0,72.0,Southpaw,grappler,1379,1.0,,,,40.81344086021505,16.0,11.0,
Neil Magny,Welterweight,ww,0.554,0.398,2.0951829268292683,0.518,0.469,0.1067520325203252,0.2873079268292683,0.4594594594594595,3.4344613821138212,2.5602743902439022,15.85,0.2702702702702703,0.4594594594594595,0.2702702702702703,4,7,6,1.6374979674796748,38.4,80.0,75.0,Orthodox,wrestler,189,-1.0,,,,58.87845528455284,24.0,13.0,
Nicolas Dalby,Welterweight,ww,0.591,0.267,1.013763157894737,0.522,0.435,0.21714912280701756,0.15145394736842105,0.8,3.8533114035087714,3.5442763157894737,18.83,0.06666666666666667,0.8,0.06666666666666667,1,1,0,1.0996008771929826,41.0,74.0,71.0,Orthodox,striker,210,1.0,,,,63.33771929824562,8.0,5.0,
Nik Lentz,Welterweight,ww,0.439,0.329,3.0374655172413787,0.501,0.476,0.14692528735632185,1.131125,0.64,3.483204022988506,3.308318965517241,16.1,0.2,0.64,0.12,2,3,1,2.854221264367816,36.4,68.0,68.0,Orthodox,grappler,1974,-3.0,,,,83.15229885057471,14.0,9.0,
Nursulton Ruziboev,Welterweight,ww,0.333,0.667,1.047388888888889,0.489,0.466,0.8295370370370371,0.1947361111111111,0.4,3.1069907407407404,3.237916666666667,10.4,0.6,0.4,0.0,0,3,0,0.6580462962962963,31.5,76.0,77.0,Orthodox,balanced,399,2.0,,,,37.71296296296296,4.0,1.0,
Omar Morales,Welterweight,ww,0.625,1.0,0.8294090909090909,0.589,0.379,0.27353030303030307,0.15932954545454547,0.7142857142857143,3.3820833333333336,3.33375,15.26,0.0,0.7142857142857143,0.2857142857142857,1,0,1,0.5025833333333334,37.4,73.0,71.0,Orthodox,balanced,1190,-3.0,,,,36.31969696969697,3.0,4.0,
Pawel Pawlak,Welterweight,ww,0.7,0.375,1.2409285714285712,0.539,0.338,0.2658333333333333,0.250375,1.0,2.8604166666666666,3.0501785714285714,8.33,0.0,1.0,0.0,0,0,0,1.0127738095238095,26.4,73.0,72.0,Orthodox,balanced,3990,-1.0,,,,38.67380952380953,1.0,2.0,
Pete Rodriguez,Welterweight,ww,1.0,0.0,0.8123571428571428,0.43,0.439,1.5348333333333333,0.250375,0.0,6.121845238095238,7.241607142857143,15.67,0.3333333333333333,0.0,0.6666666666666666,2,1,0,0.6317738095238096,27.2,71.0,69.0,Switch,striker,868,-1.0,,,,30.916666666666664,1.0,2.0,
Peter Sobotta,Welterweight,ww,0.778,0.324,1.5011785714285713,0.589,0.402,0.4979166666666667,0.49018750000000005,0.6,2.600922619047619,3.1208035714285716,10.04,0.2,0.6,0.2,2,1,0,1.373029761904762,33.5,75.0,72.0,Southpaw,balanced,2156,-2.0,,,,76.88690476190477,4.0,6.0,
Preston Parsons,Welterweight,ww,0.714,0.366,2.6458500000000003,0.549,0.518,0.18608333333333332,1.5600625,0.6666666666666666,3.625291666666667,3.419125,16.43,0.0,0.6666666666666666,0.3333333333333333,2,0,0,2.1996416666666665,29.5,71.0,71.0,Orthodox,grappler,525,-2.0,,,,76.00166666666665,2.0,4.0,
Rafael Dos Anjos,Welterweight,ww,0.548,0.356,1.8962625,0.602,0.471,0.22742083333333335,0.5595156250000001,0.6111111111111112,3.5073229166666664,3.27428125,16.27,0.25,0.6111111111111112,0.1388888888888889,4,4,1,1.645060416666667,40.0,70.0,68.0,Southpaw,grappler,602,-3.0,,,,71.00541666666666,21.0,15.0,
Ramazan Emeev,Welterweight,ww,0.667,0.298,2.0545416666666667,0.655,0.452,0.24773611111111107,0.61071875,0.875,2.9377430555555555,2.6509375,12.36,0.0,0.875,0.125,1,0,0,2.0958680555555556,35.1,76.0,70.0,Southpaw,wrestler,1470,-2.0,,,,69.78472222222221,5.0,3.0,
Randy Brown,Welterweight,ww,0.746,0.344,0.8228653846153845,0.535,0.471,0.400724358974359,0.5065625,0.45454545454545453,4.292035256410257,3.3996634615384616,19.17,0.3181818181818182,0.45454545454545453,0.22727272727272727,3,4,2,0.6811698717948718,35.8,78.0,75.0,Orthodox,striker,70,-2.0,,,,42.94679487179488,14.0,8.0,
Sam Patterson,Welterweight,ww,0.0,0.5,1.22745,0.494,0.376,0.5154833333333333,0.8340625000000002,0.16666666666666666,3.061291666666667,3.335125,8.88,0.6666666666666666,0.16666666666666666,0.16666666666666666,1,2,0,0.7422416666666667,29.9,78.0,75.0,Orthodox,grappler,91,-1.0,,,,40.18166666666666,4.0,2.0,
Sergio Moraes,Welterweight,ww,0.75,0.389,1.2508055555555555,0.6,0.426,0.1702685185185185,0.4310347222222222,0.5,2.716273148148148,3.717291666666666,11.43,0.2857142857142857,0.5,0.21428571428571427,3,1,0,1.0024675925925925,37.3,72.0,72.0,Orthodox,balanced,2408,-3.0,,,,48.91203703703704,8.0,5.0,
Seth Baczynski,Welterweight,ww,0.484,0.167,1.0354333333333334,0.514,0.316,0.3425888888888889,0.6639083333333333,0.45454545454545453,3.259527777777778,3.2820833333333335,13.48,0.2727272727272727,0.45454545454545453,0.2727272727272727,3,1,0,1.4424944444444445,33.5,75.0,75.0,Orthodox,balanced,4088,-3.0,,,,53.981111111111105,5.0,6.0,
Shara Magomedov,Welterweight,ww,0.714,0.0,0.56865,0.437,0.63,0.4044833333333333,0.17526250000000002,0.6666666666666666,5.059291666666667,3.7791250000000005,28.71,0.3333333333333333,0.6666666666666666,0.0,0,2,0,0.4776416666666667,31.2,73.0,74.0,Orthodox,striker,329,1.0,,,,24.221666666666664,5.0,1.0,
Shavkat Rakhmonov,Welterweight,ww,0.857,0.259,1.4059545454545452,0.513,0.601,0.29643939393939395,0.9210568181818183,0.14285714285714285,3.4329924242424243,2.716477272727273,15.25,0.8571428571428571,0.14285714285714285,0.0,0,1,0,1.4762196969696968,30.1,77.0,73.0,Orthodox,grappler,560,7.0,,,,107.27424242424244,7.0,0.0,
Song Kenan,Welterweight,ww,0.735,0.3,0.6849,0.511,0.47,0.6337222222222222,0.11684166666666668,0.45454545454545453,4.293527777777778,5.247416666666667,20.17,0.2727272727272727,0.45454545454545453,0.2727272727272727,3,3,0,0.6006277777777778,34.7,71.0,72.0,Orthodox,striker,574,-1.0,,,,19.734444444444442,6.0,5.0,
Takashi Sato,Welterweight,ww,0.609,0.375,1.000590909090909,0.441,0.416,0.4918030303030303,0.15932954545454547,0.2857142857142857,2.7711742424242427,3.7092045454545457,8.73,0.2857142857142857,0.2857142857142857,0.42857142857142855,1,2,2,0.741219696969697,32.9,73.0,70.0,Southpaw,balanced,1127,-4.0,,,,27.156060606060603,2.0,5.0,
Thiago Moises,Welterweight,ww,0.525,0.298,1.4059249999999999,0.526,0.425,0.15864166666666665,0.9452312500000002,0.5,2.6546458333333334,4.2865625000000005,10.82,0.25,0.5,0.25,3,1,1,1.3611208333333333,31.1,70.0,69.0,Orthodox,grappler,63,-2.0,,,,57.670833333333334,8.0,8.0,
Tim Means,Welterweight,ww,0.648,0.4,1.1748970588235295,0.602,0.491,0.5585539215686274,0.18919485294117647,0.43333333333333335,4.8886151960784305,3.6526838235294115,22.08,0.26666666666666666,0.43333333333333335,0.26666666666666666,2,6,6,0.8650710784313725,40.6,75.0,74.0,Orthodox,striker,623,-2.0,,,,38.92401960784314,15.0,14.0,
Tyron Woodley,Welterweight,ww,0.875,0.353,0.611525,0.571,0.469,0.6386416666666668,0.25163125,0.5,2.6706458333333334,3.0545625000000003,11.0,0.375,0.5,0.125,1,5,1,0.5043208333333333,39.0,74.0,69.0,Orthodox,balanced,1911,-4.0,,,,35.670833333333334,9.0,6.0,
Vicente Luque,Welterweight,ww,0.597,0.483,0.9607413793103448,0.516,0.509,0.6650287356321838,0.6612974137931034,0.28,4.6556178160919535,5.023836206896552,21.02,0.6,0.28,0.12,2,8,1,0.6154281609195402,34.4,75.0,71.0,Orthodox,striker,70,1.0,,,,39.70402298850575,17.0,8.0,
Warlley Alves,Welterweight,ww,0.63,0.5,1.263525,0.507,0.481,0.3194416666666666,0.7660312499999999,0.375,3.1826458333333334,3.8945625,13.11,0.375,0.375,0.25,3,3,1,0.7835208333333333,33.4,72.0,71.0,Orthodox,grappler,763,-4.0,,,,55.670833333333334,8.0,8.0,
Yohan Lainesse,Welterweight,ww,0.727,0.333,1.2053125,0.589,0.415,0.48010416666666667,0.466578125,0.25,2.9666145833333335,3.5814062500000006,9.43,0.0,0.25,0.75,1,0,2,0.9813020833333334,31.4,76.0,73.0,Orthodox,balanced,882,-2.0,,,,33.67708333333333,1.0,3.0,
